tconst,titleType,primaryTitle,genres,Sinopsis,emocion,tmdb_id,imagen,plataformas,link,inPeru
tt2273227,movie,Family Meals,"[-1, 99]","Do you remember the last time you've talked to your parents? What did you talk about? Have you gone step further from weather forecast and daily politics? Five years after last gathering, a birthday celebration brings together an ordinary four member family. They start questioning what made them turn away from each other... Can having a conversation about buried family secrets help them eat without cramps in the stomach in the future? Can a failed birthday cake help them overcome the past? Through the ritual of family meals, the film tells how important is for us to feel accepted by our loved ones.",sadness,171714.0,https://image.tmdb.org/t/p/w500/obhVH6FQdhzsuWMaQ59h9aBWkUR.jpg,['DocAlliance Films'],https://www.themoviedb.org/movie/171714-nije-ti-zivot-pjesma-havaja/watch?locale=PE,True
tt2278388,movie,The Grand Budapest Hotel,"[12, 35, 80]","The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",anger,120467.0,https://image.tmdb.org/t/p/w500/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,['Star Plus'],https://www.themoviedb.org/movie/120467-the-grand-budapest-hotel/watch?locale=PE,True
tt22940628,movie,The Big Steppers Tour: Live from Paris,[10402],"The Big Steppers Tour is the fifth concert tour by Kendrick Lamar, in support of his album, Mr. Morale & the Big Steppers. Baby Keem and Tanna Leone serve as the opening acts.",joy,1007028.0,https://image.tmdb.org/t/p/w500/kYNx5EWwt0mS9zdp7pfiPgSteO3.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/1007028-kendrick-lamar-s-the-big-steppers-tour-live-from-paris/watch?locale=PE,True
tt22988228,movie,Racionais MC's: From the Streets of São Paulo,"[99, 10402]","Armed with music and a message, influential hip-hop group Racionais MC's turned their street poetry into a powerful movement in Brazil and beyond.",joy,1033303.0,https://image.tmdb.org/t/p/w500/wuAti3pkylfx0EyhfRUPpxK6Xkm.jpg,['Netflix'],https://www.themoviedb.org/movie/1033303-racionais-das-ruas-de-sao-paulo-pro-mundo/watch?locale=PE,True
tt23024514,movie,Ballabhpurer Roopkotha,"[35, 27]","The almost crumbling Rajbari of Ballabhpur only has two men living — the last descendant of Ray dynasty, Bhupati Ray, and his inherited menial, Manohar. Both the dwellers are overburdened with heavy debts and seek no hope of betterment until one day, Kolkata's soap King, Mr. Haldar, plans buying the property. Can Bhupati Ray and Manohar succeed in selling it?",joy,921935.0,https://image.tmdb.org/t/p/w500/84yy5xjv3sM8G2HbxUnKejKJgYz.jpg,['Hoichoi'],https://www.themoviedb.org/movie/921935/watch?locale=PE,True
tt2325915,movie,Poove Unakkaga,"[35, 18, 10749]","Raja learns that the girl he loves is in love with another man. When he comes to know about the long-standing dispute between both their families, he goes to their village to unite them.",anger,78653.0,https://image.tmdb.org/t/p/w500/avEzlsV7APBq1cwo6keKUezgtvr.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/78653-poove-unakkaga/watch?locale=PE,True
tt2330098,movie,Upendra,"[18, 53]","Naanu, who always speaks the truth, is married to Swathi. However, he is soon pursued by Rathi and is forced to accept her love but finds it difficult to let go of his obsession with Keerthi.",sadness,286110.0,https://image.tmdb.org/t/p/w500/1ZINEcYPJp8XOlsw2emyFuKgEOb.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/286110/watch?locale=PE,True
tt2338151,movie,PK,"[35, 18, -1]","A stranger in the city asks questions no one has asked before. Known only by his initials, the man's innocent questions and childlike curiosity take him on a journey of love, laughter and letting go.",joy,297222.0,https://image.tmdb.org/t/p/w500/z2x2Y4tncefsIU7h82gmUM5vnBJ.jpg,['Netflix'],https://www.themoviedb.org/movie/297222/watch?locale=PE,True
tt2351177,movie,Bhooter Bhabishyat,"[35, 14, 27]","A young director listens to a hilariously scary story narrated by a stranger, where a group of ghosts try to save the only place they can haunt in peace.",fear,126063.0,https://image.tmdb.org/t/p/w500/wDlRYYrW091vaQakFwba9lcCmMI.jpg,['Hoichoi'],https://www.themoviedb.org/movie/126063/watch?locale=PE,True
tt2355603,movie,Geetha,[10749],"Geetha is a 1981 Indian Kannada romance drama film directed by and starring Shankar Nag in the lead role, alongside Padmavathi Rao. The supporting cast features K. S. Ashwath, Ramesh Bhat and Gayathri. Ilayaraaja composed the soundtrack and the background score for the film that and was declared a blockbuster musical hit. The track ""Santhoshakke"" from the film became widely popular in Karnataka and is still performed for in concerts and other events",joy,552061.0,https://image.tmdb.org/t/p/w500/lc9bZN5QYf0gwoFMo7MqLVQvwNi.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/552061/watch?locale=PE,True
tt2358592,movie,Lucia,"[18, -1, 53]","A man suffering from insomnia is tricked into buying a drug, Lucia, that makes his desires come true in his dreams, blurring the line between fantasy and reality.",fear,219343.0,https://image.tmdb.org/t/p/w500/svn981N5s5OUuaBnXwXvteXnhXY.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/219343/watch?locale=PE,True
tt2375559,movie,1: Nenokkadine,"[28, 53]","A schizophrenic rock musician, is convinced that his parents were murdered by three men. Taking the support of a journalist, he sets out to find the culprits. Will he succeed in his mission, and in the process, what will he learn about his own roots?",anger,249772.0,https://image.tmdb.org/t/p/w500/dYpqpA7BsDHeyAGs9AAEPhZmbck.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/249772-1/watch?locale=PE,True
tt2380307,movie,Coco,"[12, 16, 18]","Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",joy,354912.0,https://image.tmdb.org/t/p/w500/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,['Disney Plus'],https://www.themoviedb.org/movie/354912-coco/watch?locale=PE,True
tt2415372,movie,"Inner Worlds, Outer Worlds","[99, 36]","There is one vibratory field that connects all things. It has been called Akasha, Logos, the primordial OM, the music of the spheres, the Higgs field, dark energy, and a thousand other names throughout history. The vibratory field is at the root of all true spiritual experience and scientific investigation. It is the same field of energy that saints, Buddhas, yogis, mystics, priests, shamans and seers, have observed by looking within themselves. Many of history's monumental thinkers, such a Pythagoras, Kepler, Leonardo DaVinci, Tesla, and Einstein, have come to the threshold of this great mystery. It is the common link between all religions, all sciences, and the link between our inner worlds and our outer worlds.",fear,178189.0,https://image.tmdb.org/t/p/w500/7160MQra0CrCivy9qYililLDf9s.jpg,"['Amazon Prime Video', 'Magellan TV']",https://www.themoviedb.org/movie/178189-inner-worlds-outer-worlds/watch?locale=PE,True
tt2458948,movie,Evangelion: 3.0+1.01 Thrice Upon a Time,"[28, 16, 18]","In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka and Rei find refuge in one of the rare pockets of humanity that still exist on the ruined planet Earth. There, each lives a life far different from their days as an Evangelion pilot. However, the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",joy,283566.0,https://image.tmdb.org/t/p/w500/md5wZRRj8biHrGtyitgBZo7674t.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/283566/watch?locale=PE,True
tt2476214,movie,Ayalum Njanum Thammil...,"[18, 10749, 53]","Ayalum Njanum Thammil is a story of a committed senior doctor and an irresponsible junior doctor and through their relationship, a picture of the medical profession is drawn vividly. Prathap Pothan portrays the doctor who, by his absolute devotion to his profession, lives a lonely life and Prithviraj appears as the junior doctor.",sadness,139533.0,https://image.tmdb.org/t/p/w500/w1vR2rxprg2xinxzEbDbi466V0K.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/139533/watch?locale=PE,True
tt2486682,movie,The Square,"[99, 18, 36]","The Square looks at the hard realities faced day-to-day by people working to build Egypt’s new democracy. Cairo’s Tahrir Square is the heart and soul of the film, which follows several young activists. Armed with values, determination, music, humor, an abundance of social media, and sheer obstinacy, they know that the thorny path to democracy only began with Hosni Mubarak’s fall. The life-and-death struggle between the people and the power of the state is still playing out.",anger,159037.0,https://image.tmdb.org/t/p/w500/fbhmYUTdRgnFvumVewTCLgbvYm9.jpg,['Netflix'],https://www.themoviedb.org/movie/159037-the-square/watch?locale=PE,True
tt25396050,movie,Subhedar,"[18, 36]","Jay Shivaray In 'Subhedar', one will experience the thrilling feat of a mighty warrior who sacrifices his life to build the victory pylon of Swarajya on the summit of the fort, setting aside the marriage of his son.",joy,1170678.0,https://image.tmdb.org/t/p/w500/vnM26ChrGes8dlT106LK9g3kaQu.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/1170678/watch?locale=PE,True
tt2558550,movie,Life According to Sam,"[-1, 99, 18]","Progeria is a rare, fatal genetic condition that causes accelerated aging in children; its young victims rarely live past 13. This moving documentary explores the remarkable world of Sam Berns and the relentless pursuit of a treatment and cure by his parents (both doctors) to save their son from the disease.",joy,159009.0,https://image.tmdb.org/t/p/w500/cPzTPRh3hRFTYdFlP7RWJrD56Ev.jpg,['HBO Max'],https://www.themoviedb.org/movie/159009-life-according-to-sam/watch?locale=PE,True
tt2564144,movie,Naduvula Konjam Pakkatha Kaanom,"[35, 18]","A young man forgets a few years of his life, even as he is about to get married.",sadness,146582.0,https://image.tmdb.org/t/p/w500/wj9wKiEixnFFyIFiHhIkvPNJFsN.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/146582/watch?locale=PE,True
tt2576852,movie,The Tale of The Princess Kaguya,"[16, 18, 10751]","Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate.",fear,149871.0,https://image.tmdb.org/t/p/w500/cQidJuA546OSSXKWXoiCeINDxuj.jpg,['Netflix'],https://www.themoviedb.org/movie/149871/watch?locale=PE,True
tt2582802,movie,Whiplash,"[18, 10402]","Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",anger,244786.0,https://image.tmdb.org/t/p/w500/7fn624j5lj3xTme2SgiLCeuedmO.jpg,"['Netflix', 'Paramount Plus Apple TV Channel ']",https://www.themoviedb.org/movie/244786-whiplash/watch?locale=PE,True
tt2585562,movie,Pizza,"[27, 53]",The story is about how around a pizza delivery boy lands in a mysterious circumstance and how it works a dramatic change in his life. A very different thriller which will make you sweat.,fear,139357.0,https://image.tmdb.org/t/p/w500/ojC9NacZhfSwUn9aAMXUtDLV52e.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/139357/watch?locale=PE,True
tt2602694,movie,Pretty Dyana,[99],"An intimate look at Gypsy refugees in a Belgrade suburb who make a living by transforming Citroen´s classic 2cv and Dyana cars into Mad Max-like recycling vehicles, which they use to collect card-board, bottles and scrap metal. These modern horses are much more efficent than the cart-pushing competition, but even more important, they also mean freedom, hope and style for their crafty owners. Even the car batteries are used as power generators in order to get some light, watch TV and recharge mobiles ! Almost an alchemist´s dream come true ! But police doesn´t always find these strange vehicles funny... Pretty Dyana is a very funny documentary, but sad in a way... "" If Mitic had focused only on the terrible misery these people live in, the film would have been unbearable. Instead, you never know whether you should cry after you laugh, or the other way around "" Sara Hultmanm, Goteborg Film Festival",anger,63106.0,https://image.tmdb.org/t/p/w500None,['DocAlliance Films'],https://www.themoviedb.org/movie/63106-lijepa-dyana/watch?locale=PE,True
tt26425683,movie,j-hope IN THE BOX,"[99, 10402]","For 200 days, the daily life of artist j-hope is captured. From his production of solo album ""Jack in the Box"" and listening party, this documentary follows him all the way to his debut on the stage of ""Lollapalooza.""",joy,1076443.0,https://image.tmdb.org/t/p/w500/6EzOqBScbCqoTKCM77LEPxgSNTi.jpg,['Disney Plus'],https://www.themoviedb.org/movie/1076443-j-hope-in-the-box/watch?locale=PE,True
tt26675252,movie,Louis Tomlinson: All of Those Voices,"[-1, 99, 10402]","Ditching the typical glossy sheen of celebrity documentaries, this film gives audiences an intimate and unvarnished view of Louis Tomlinson's life and career. Through never-before-seen home movie footage and behind the scenes access to Louis’ sell-out 2022 World Tour, the documentary offers a unique perspective on what it's like to be a musician in today's fast-paced world.",joy,1084072.0,https://image.tmdb.org/t/p/w500/66OpDNkN3CPcTsyXohOZOAB4L9N.jpg,"['Paramount Plus', 'Paramount Plus Apple TV Channel ']",https://www.themoviedb.org/movie/1084072-louis-tomlinson-all-of-those-voices/watch?locale=PE,True
tt26690825,movie,Balagam,"[18, 10751]","A boisterous, bawdy, meddling village patriarch Komurayya’s death just before the engagement changes the course of  his grandson Saayilu's life and the other family members, rattling some skeletons in the closet, exposing the rifts present within the family, causing bigger sociological calamities in the small village.",anger,1092632.0,https://image.tmdb.org/t/p/w500/m5Wtp4BcMm6Z03rjik11AS5UYhd.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/1092632/watch?locale=PE,True
