tconst,titleType,primaryTitle,genres,emocion
tt23790910,movie,La bella stagione,[99],anger
tt2379438,movie,Janeane from Des Moines,[18],anger
tt2379480,movie,"Him, Here, After",[18],anger
tt2379520,movie,In the Name of Love,"[18, 10749, 53]",sadness
tt2379727,movie,Bukunja Tekunja Mitti: The Cannibals,"[28, 27]",anger
tt2380307,movie,Coco,"[12, 16, 18]",joy
tt2380390,movie,Going Bongo,"[35, 18]",joy
tt23840726,movie,Memories of Gloomy Monsoons,"[18, 10751]",anger
tt23849218,movie,NCT Dream The Movie: In A DREAM,"[99, 10402]",joy
tt2385027,movie,Catastroika,[99],anger
tt23853108,movie,Quik Money,"[35, 18]",anger
tt2386361,movie,H2Omx,"[99, 18, 36]",anger
tt23875604,movie,Thugs of Ramaghada,"[80, 18]",anger
tt23900716,movie,Ogo Bideshini,[18],anger
tt2391492,movie,Balak Palak,[10751],sadness
tt2391835,movie,LoveMEATender,[99],anger
tt2393761,movie,Cortina de Fumaça,[99],anger
tt2394045,movie,Sixth Man: Bluesanity,[99],joy
tt2394087,movie,Wakaliwood: The Documentary,[99],surprise
tt23941342,movie,Neil Young: Harvest Time,"[99, 10402]",joy
tt2396224,movie,It's Such a Beautiful Day,"[16, 35, 18]",sadness
tt23986920,movie,Purple Don't Cry,[80],anger
tt2400377,movie,Kaksparsh,"[18, 10751, 36]",sadness
tt2403001,movie,Stoichkov,"[-1, 99, -1]",joy
tt2404579,movie,ImagiGARY,[35],sadness
tt2405862,movie,Closure,"[12, -1, 99]",anger
tt24075174,movie,Birthgap,[99],sadness
tt24075388,movie,Sporen van Indië,[99],joy
tt24078380,movie,The Disappearance of Shere Hite,[99],sadness
tt24082438,movie,20 Days in Mariupol,[99],anger
tt24083008,movie,Andança - Os Encontros e as Memórias de Beth Carvalho,"[-1, 99, 10402]",anger
tt2412748,movie,Saving Mes Aynak,[99],joy
tt2414166,movie,Led Zeppelin: Celebration Day,"[99, 10402]",joy
tt2415372,movie,"Inner Worlds, Outer Worlds","[99, 36]",fear
tt2416164,movie,Gokuraku Sento Busty Hot Water Momi,[35],anger
tt2417154,movie,Filmage: The Story of Descendents/All,"[-1, 99, 10402]",joy
tt2418480,movie,Furever,"[99, -1]",anger
tt2419978,movie,Sing Me the Songs That Say I Love You: A Concert for Kate McGarrigle,"[99, 10402]",joy
tt2421732,movie,The Wound and the Gift,"[16, 99, 10751]",joy
tt2421956,movie,Butterfly Girl,[99],joy
tt24225212,movie,Mechamato Movie,"[28, 12, 16]",anger
tt2423916,movie,The Furious Gods: Making Prometheus,[99],joy
tt24244436,movie,Housekeeping for Beginners,"[35, 18]",fear
tt24247154,movie,"Willaq Pirqa, el cine de mi pueblo","[35, 18]",anger
tt2428368,movie,Beyond All Boundaries,"[-1, 99, -1]",anger
tt2428402,movie,Miradas múltiples (La máquina loca),"[99, 36]",joy
tt2432258,movie,Lake Windfall,"[35, 18, 53]",joy
tt2434620,movie,The Passage of Time,"[-1, 99, 10751]",joy
tt2443164,movie,The Sea in Between,"[99, 10402]",joy
tt2445488,movie,When the Iron Bird Flies: Tibetan Buddhism Arrives in the West,"[99, 36]",joy
tt2447750,movie,The Paw Project,"[99, 36, -1]",anger
tt2448130,movie,The Housing Bubble,"[99, 36, -1]",joy
tt2450056,movie,"Charlie, Trevor and a Girl Savannah","[80, 10749, 53]",joy
tt24513892,movie,"Zübeyde, Analar ve Ogullar",[-1],sadness
tt24516518,movie,Vaalvi,"[35, 18, 53]",anger
tt24517876,movie,Junior,[28],anger
tt24517988,movie,Tamiri Mümkün,[10402],joy
tt2458948,movie,Evangelion: 3.0+1.01 Thrice Upon a Time,"[28, 16, 18]",joy
tt2461760,movie,2012 Crossing Over: A New Beginning,[99],joy
tt2461906,movie,My Child,"[99, 10751]",anger
tt2463672,movie,Dissensions,[18],anger
tt2465378,movie,Australia's Lost Gold: The Legend of Lasseter,"[-1, 99, 36]",anger
tt24658608,movie,Enjoy,[10749],joy
tt24667868,movie,Je Tere Naal Pyar Na Hunda,"[18, 10749]",joy
tt2473476,movie,Be Here Now,"[-1, 99, 18]",joy
tt2476090,movie,Cosmic Psychos: Blokes You Can Trust,[10402],sadness
tt2476214,movie,Ayalum Njanum Thammil...,"[18, 10749, 53]",sadness
tt2476448,movie,Documentary of AKB48: No Flower Without Rain,[99],joy
tt2476682,movie,Doctor Faustus,"[35, 18]",anger
tt2476750,movie,Banaz: A Love Story,"[-1, 80, 99]",anger
tt24807190,movie,BTS: Yet to Come in Cinemas,[10402],joy
tt24855920,movie,GOL!A,"[12, 18]",sadness
tt2486682,movie,The Square,"[99, 18, 36]",anger
tt2486904,movie,North of the Sun,"[12, 99, -1]",joy
tt2499076,movie,The Crash Reel,"[-1, 99, -1]",joy
tt25050902,movie,Tamilkkudimagan,[18],anger
tt2507550,movie,Killing Us Softly 4: Advertising's Image of Women,[99],anger
tt2511716,movie,Tingya,[18],sadness
tt2511784,movie,Ek Nadir Galpo,[18],love
tt2514028,movie,Rosenwald,"[-1, 99]",anger
tt25150506,movie,Ho Ja Mukt,[18],sadness
tt25154816,movie,Tendlya,"[35, 18]",anger
tt2516792,movie,Alien Boy: The Life and Death of James Chasse,"[80, 99, -1]",anger
tt2517192,movie,The Mountain,"[12, 99, -1]",joy
tt2525064,movie,Stealing Africa,[99],sadness
tt2525092,movie,Don't Get Killed in Alaska,[18],anger
tt25274786,movie,Kannur Squad,"[28, 80, 18]",joy
tt25305832,movie,Super Punjabi,[35],anger
tt2531928,movie,Tyrus,"[16, -1, 99]",joy
tt25366350,movie,Elaha,[18],anger
tt25396050,movie,Subhedar,"[18, 36]",joy
tt25399478,movie,Black Sunshine Baby,"[-1, 99]",joy
tt25405130,movie,Dada,"[18, 10751, 10749]",joy
tt2542406,movie,Paradesi,"[18, 36]",anger
tt2545118,movie,Blackfish,[99],anger
tt2546150,movie,Shakespeares skjulte sannhet,"[99, 36]",joy
tt2548094,movie,Thanha Rathi Ranga,[18],fear
tt25504794,movie,Freedom,"[18, 53, 10752]",anger
tt2551618,movie,The Machine Which Makes Everything Disappear,[99],joy
tt2555166,movie,Born This Way,"[99, 18]",anger
tt2558550,movie,Life According to Sam,"[-1, 99, 18]",joy
tt2558556,movie,The Second Meeting,[99],anger
tt25598548,movie,Heaven Sent,"[35, 10749]",sadness
tt2564144,movie,Naduvula Konjam Pakkatha Kaanom,"[35, 18]",sadness
tt2564706,movie,Television,"[35, 18, 10751]",anger
tt2573348,movie,Back from Jupiter,"[-1, 99, 18]",fear
tt2576852,movie,The Tale of The Princess Kaguya,"[16, 18, 10751]",fear
tt2578970,movie,Scarred but Smarter: Life n Times of Drivin n Cryin,"[-1, 99, 36]",love
tt2582572,movie,Egaro: The Immortal XI,[36],joy
tt2582802,movie,Whiplash,"[18, 10402]",anger
tt25828590,movie,Fulbari,[18],sadness
tt2583428,movie,Spilt Gravy on Rice,[35],joy
tt2585562,movie,Pizza,"[27, 53]",fear
tt2592910,movie,CM101MMXI Fundamentals,"[35, 99]",joy
tt2593392,movie,Alive Inside: A Story of Music and Memory,"[99, 10402, -1]",joy
tt2602694,movie,Pretty Dyana,[99],anger
tt26083700,movie,Queendom,[99],anger
tt26086684,movie,Vizhithelu,"[80, 53]",anger
tt2616620,movie,Kranthiveera Sangolli Rayanna,"[28, 18, 36]",joy
tt2622038,movie,"Michael Jackson Live at Wembley July 16, 1988",[10402],joy
tt26243612,movie,O Saathiya,"[35, -1, 10749]",joy
tt26245778,movie,Heartless,[18],fear
tt26258098,movie,Mitthye Premer Gaan,"[10402, 10749]",sadness
tt26294268,movie,MeippadaSei,[10751],fear
tt2629852,movie,Midlife,"[18, 10749]",anger
tt2631186,movie,Baahubali: The Beginning,"[28, 18]",joy
tt2631276,movie,Still I Strive,"[28, 99, 18]",joy
tt26331750,movie,Vash,"[9648, 53]",anger
tt26337526,movie,Juliet 2,"[28, 80, 53]",anger
tt26342123,movie,Free,[99],anger
tt2634236,movie,The Day That Lasted 21 Years,"[99, 36, 53]",anger
tt26345008,movie,"Go On, Be Brave","[99, -1]",joy
tt2634576,movie,7 Days in Syria,"[99, 18, 10752]",sadness
tt2634732,movie,The Sound of Violet,"[35, 18, 10749]",joy
tt26347358,movie,Our Body,[99],fear
tt2636100,movie,Zlatne caklje,"[28, 35]",joy
tt2636424,movie,Tony Benn: Will and Testament,"[-1, 99]",anger
tt2636456,movie,Divorce Corp,"[99, 18, 36]",anger
tt26423715,movie,Birk & Magna - The Dark Secret of the Mine,"[28, 12, 18]",fear
tt26425683,movie,j-hope IN THE BOX,"[99, 10402]",joy
tt26458443,movie,National Theatre Live: The Crucible,"[18, 36]",fear
tt26491924,movie,Trials to Triumph: The Documentary,[99],anger
tt2650982,movie,The Caribbean Heist,[18],anger
tt2651158,movie,Much Ado About Nothing,"[35, 18]",joy
tt26541225,movie,Aatmapamphlet,"[35, 18]",joy
tt26541578,movie,Policë për kokë,[35],joy
tt26542557,movie,Dear Jassi,"[18, 10749, 53]",joy
tt2659414,movie,Miracle in Cell No. 7,"[35, 18]",anger
tt26598867,movie,Tokyo Revengers 2: Bloody Halloween - Decisive Battle,"[28, 80, 18]",anger
tt2664228,movie,Jalanan,"[99, 18, 10402]",anger
tt26670487,movie,Gridiron Grind,"[18, -1]",anger
tt26673554,movie,Kuttram Purinthal,[80],anger
tt26675252,movie,Louis Tomlinson: All of Those Voices,"[-1, 99, 10402]",joy
tt26678995,movie,Spirited Away: Live on Stage,"[12, 10751, 14]",fear
tt26690825,movie,Balagam,"[18, 10751]",anger
tt26695631,movie,Kaipola,"[18, -1]",joy
tt26731642,movie,I Was Here by Myself,"[18, 53]",fear
tt2675604,movie,Open Tables,"[35, 18, 10749]",joy
tt26769730,movie,The Journey: A Music Special from Andrea Bocelli,[10402],joy
tt26900526,movie,Emesis Blue,"[16, 80, 27]",anger
tt26906733,movie,Vasya ne v sebe,"[35, -1]",sadness
tt26914506,movie,Year,[99],joy
tt26919016,movie,Yuzuru Hanyu Ice Story GIFT at Tokyo Dome,"[99, -1]",joy
tt26934645,movie,Coldplay: Music of the Spheres - Live at River Plate,[10402],joy
tt26958570,movie,Summoning the Spirit,[27],fear
tt2699202,movie,Tell It on the Mountain,"[99, -1]",joy
tt2700330,movie,The Two Escobars,"[-1, 99, -1]",anger
tt27007956,movie,Phalguna Chaitra,[18],sadness
tt27033088,movie,Golden Legends,"[99, -1]",anger
tt27044964,movie,Achanoru Vazha Vechu,[18],anger
tt27047262,movie,Enter the Slipstream,"[99, -1]",joy
tt27055301,movie,Rani: The Real Story,"[80, 9648, 53]",anger
tt27055326,movie,Galaksi,"[18, 10749]",anger
tt27125266,movie,Ghost,"[28, 53]",anger
tt2713680,movie,Sand Wars,[99],anger
tt27161773,movie,The Eighth Sense,"[18, 10749]",fear
tt27171787,movie,National Theatre Live: Good,"[18, 10752]",sadness
tt27197633,movie,TDM,[18],joy
tt27237290,movie,Vermeer: The Greatest Exhibition,[99],joy
tt2727080,movie,I Zoi Entaftha,"[35, 18]",sadness
tt27301484,movie,Racer,"[18, -1]",joy
tt27302470,movie,1982 Anbarasin Kaadhal,"[10749, 53]",sadness
tt27303282,movie,Chowk,"[28, 18]",joy
tt27328190,movie,Jackson Halt,"[80, 53]",anger
tt2733992,movie,We Are Northern Lights,"[12, 99]",joy
tt2736168,movie,High School 911,"[28, 99, 18]",joy
tt27384374,movie,Voltes V: Legacy - The Cinematic Experience,"[28, 12, 18]",joy
tt27410896,movie,SUGA: Road to D-DAY,"[-1, 99, 10402]",joy
tt27411121,movie,Ripupbury,"[35, 27, 53]",anger
tt27413559,movie,Arte Povera: The Documentary,"[99, 10402]",anger
tt2742164,movie,Mithunam,"[18, 10751]",joy
tt27428245,movie,Wynonna Judd: Between Hell and Hallelujah,[99],sadness
tt27429184,movie,UFC 290: Volkanovski vs. Rodriguez,[-1],anger
tt27429865,movie,Eric Clapton: Across 24 Nights,[10402],joy
tt27448589,movie,Aathvani,[18],joy
tt2746284,movie,The Sleeping Tree,"[18, 10751, 14]",sadness
tt27502227,movie,Pictures of Ghosts,[99],sadness
tt2750746,movie,I Die Alone,"[28, 10752]",fear
tt27532058,movie,Jin Khodam,"[27, 53]",joy
tt27539086,movie,800,"[-1, -1]",anger
tt27540185,movie,Chithha,"[18, 53]",anger
tt27542289,movie,Por Thozhil,"[28, 80, 53]",fear
tt2756046,movie,Broadway: Beyond the Golden Age,"[99, 36, -1]",joy
tt27573299,movie,Vidyarthi,[18],anger
tt2758880,movie,Winter Sleep,[18],sadness
tt2759390,movie,Bettada Jeeva,[10751],joy
tt27599380,movie,Bushirt T-shirt,[35],joy
tt27619382,movie,It's a Wonderful Knife,"[35, 27, 9648]",joy
tt2765692,movie,Claim,[35],anger
tt27664183,movie,The Story of a Beautiful Girl,[53],fear
tt27671478,movie,John Farnham: Finding the Voice,"[-1, 99, 10402]",joy
tt2768052,movie,Pruning the Family Tree,"[35, 18, 10751]",sadness
tt27684092,movie,Mainstream Sellout Live from Cleveland: The Pink Era,[99],sadness
tt27721079,movie,Voy! Voy! Voy!,"[35, 18, -1]",joy
tt2774206,movie,Fixed: The Science/Fiction of Human Enhancement,"[99, 18, 36]",joy
tt27750373,movie,Canada Is Dying,[99],anger
tt2778886,movie,The Grocer,[99],anger
tt27805539,movie,Imagine Dragons Live in Vegas,"[99, 10402]",joy
tt27843079,movie,Maske: Nezaketle Tebessüm,[80],fear
tt27862531,movie,Ajmer 92,"[80, 18, 36]",sadness
tt27868240,movie,Saandrithazh,"[18, 53]",anger
tt2787834,movie,Way Beyond Weight,[99],anger
tt27901967,movie,Peddha Kapu 1,"[28, 18, 10751]",anger
tt27916210,movie,Sri Raghupati,"[28, 35, 18]",anger
tt27995484,movie,El Shatt - A Blueprint for Utopia,"[99, 36, 10752]",anger
tt28017875,movie,Odesza: The Last Goodbye Cinematic Experience,[10402],joy
tt28020183,movie,A Little Life,[18],joy
tt2806870,movie,Revenge,"[53, 37]",fear
tt28075055,movie,Toby,"[80, 18, 53]",anger
tt28077332,movie,The Highest of Stakes,[99],anger
tt28110225,movie,Cooper2723: The Movie,[35],anger
tt28142642,movie,Sheela,[53],anger
tt2820820,movie,American Drug War 2: Cannabis Destiny,[99],anger
tt2821854,movie,Il segreto di Italia,"[18, 36]",anger
tt28221886,movie,Shot Boot Three,[12],sadness
tt28230511,movie,Mamamoo: My Con the Movie,"[99, 10402]",joy
tt28232127,movie,Aflatoon,[35],joy
tt28239482,movie,Seven Blessings,"[35, 18]",joy
tt28245754,movie,Kade Dade Diyan Kade Pote Diyan,"[35, 27, 10749]",joy
tt28248430,movie,Tomorrow X Together: Our Lost Summer,"[99, 10402]",joy
tt28258861,movie,Bachubhai,[18],joy
tt2826922,movie,Reel Rock 7,[99],joy
tt2827320,movie,Fandry,"[18, 10751]",fear
tt2831172,movie,Sala Budha,"[18, 10751]",joy
tt28317366,movie,Kids in a Cage,[99],anger
tt28362963,movie,Checkmate,"[28, 35]",anger
tt28364203,movie,Non Stop Dhamaal,[35],sadness
tt28372289,movie,Paramporul,"[28, 53]",anger
tt28378248,movie,Chidiyan Da Chamba,[18],anger
tt2838564,movie,Dakota 38,[99],fear
tt2845440,movie,Looking for Mr. Miyagi,"[-1, 99, -1]",joy
tt2845780,movie,McConkey,"[28, 12, -1]",joy
tt2846472,movie,Menstrual Man,"[-1, 99]",joy
tt28480150,movie,Nila,"[18, 10751]",sadness
tt28483848,movie,Hu Ane Tu,[18],anger
tt28488187,movie,A Normal Family,[18],sadness
tt28490367,movie,Fotema,[18],sadness
tt2849424,movie,Coming Soon,[35],sadness
tt28513338,movie,Raktabeej,[53],anger
tt2857196,movie,Tell 'Em Steve-Dave Puppet Theatre,[35],joy
tt2861842,movie,The Genius of Srinivasa Ramanujan,[99],anger
tt28619147,movie,Just. One. Mile.,[99],fear
tt28622030,movie,Demon,[27],fear
tt28656365,movie,Kelce,"[99, -1]",joy
tt2865822,movie,All the World in a Design School,"[99, 18, -1]",joy
tt28681130,movie,FPS: First Person Shooter,"[28, 99]",joy
tt2877108,movie,Soodhu Kavvum,"[35, 80, 53]",anger
tt2877530,movie,You See Me,"[99, 10751, 36]",love
tt28811455,movie,Angle,"[99, -1]",anger
tt28814949,movie,Taylor Swift: The Eras Tour,[10402],joy
tt2881702,movie,Bharath Stores,[18],anger
tt2885338,movie,"Mama, I'm Gonna Kill You","[99, 18, 10751]",anger
tt28862282,movie,Pushkara,[18],anger
tt28870064,movie,Tantiram,"[14, 27, 9648]",joy
tt2890996,movie,Exile by Choice,"[-1, 99]",joy
tt2895692,movie,Slug Street Scrappers: Beat Em Up,"[28, 35, 18]",anger
tt28970408,movie,Matti Katha,[10751],anger
tt28970800,movie,THEVR10: A dokumentumfilm,[99],anger
tt2899432,movie,Few Words,"[99, -1]",joy
tt28997098,movie,IU Concert: The Golden Hour,"[99, 10402]",joy
tt29001753,movie,Dvand: The Internal Conflict,[18],anger
tt2906280,movie,Every Night's a Saturday Night,[99],joy
tt29076707,movie,En 6 Vaathiyaar Kaalpanthatta Kuzhu,"[28, -1]",anger
tt29079885,movie,Kothay Tumi,"[18, 10749]",sadness
tt2908348,movie,"Burzynski: Cancer Is Serious Business, Part II","[99, -1]",joy
tt2908924,movie,Lygon Street - Si parla Italiano,"[99, 36]",fear
tt29117891,movie,Oruvattam Koodi,[10749],joy
tt2911900,movie,9 Summers 10 Autumns,"[-1, 18, 10751]",joy
tt2920818,movie,Red Right Return,[18],joy
tt2932828,movie,Awesome Movie,"[12, 35, 10749]",sadness
tt2933002,movie,Madhuram,"[18, 14, 10749]",joy
tt2937524,movie,Dog by Dog,[99],anger
tt2941276,movie,Menekse'den önce,[99],anger
tt2942444,movie,"Jekyll Island, the Truth Behind the Federal Reserve","[99, 36, -1]",sadness
tt29429288,movie,Neethone Nenu,"[18, 9648, 10749]",joy
tt29438140,movie,Sagiletikatha,[18],anger
tt2947386,movie,Free Energy of Tesla,"[-1, 99]",joy
tt2948356,movie,Zootopia,"[12, 16, 35]",joy
tt2948372,movie,Soul,"[12, 16, 35]",joy
tt2949590,movie,Minugurulu,"[18, 10751]",anger
tt2958510,movie,Once Upon a Time in Vu Dai Village,[18],sadness
tt2960578,movie,120 Days,"[99, 18, 10751]",anger
tt2966298,movie,The Sound of Belgium,"[99, 36, 10402]",joy
tt2969590,movie,Prathyartha,"[9648, 53]",anger
tt2971994,movie,Stream of Love,"[99, 10749]",sadness
tt2975856,movie,Rich Mullins: A Ragamuffin's Legacy,[99],joy
tt2983136,movie,Dick Winters: Hang Tough,[99],anger
tt2986620,movie,My Chemical Romance: Life on the Murder Scene,[99],anger
tt2987966,movie,Who Is Bozo Texino?,[99],anger
tt2988978,movie,The Last Wish,[18],anger
tt2991224,movie,Tangerines,"[18, 10752]",anger
tt2997780,movie,Edegarike,"[80, 18]",anger
tt3000458,movie,The Whole Gritty City,"[99, 10402]",anger
tt3001718,movie,Curse of the Gray Elephant,[99],anger
tt3004588,movie,Mata,[35],anger
tt3004716,movie,Eddelu Manjunatha,"[35, 18]",anger
tt3005038,movie,Danny MacAskill's Imaginate,[-1],anger
tt3006576,movie,Simple Agi Ondh Love Story,"[35, 10749]",anger
tt3007072,movie,Flake and Flames,"[99, 36]",love
tt3011894,movie,Wild Tales,"[35, 18, 53]",anger
tt3028362,movie,Shabdo,[18],fear
tt3031654,movie,Ennio,"[-1, 99, 36]",sadness
tt3033536,movie,Twisted: The Untold Story of a Royal Vizier,[-1],anger
tt3034728,movie,Left Right Left,"[80, 18]",anger
tt3043102,movie,Preexisting Conditions,[35],anger
tt3051894,movie,Cloud Capped Star,"[-1, 18]",anger
tt3062374,movie,Finn & the Sea of Noise,[18],sadness
tt3067750,movie,Start Options Exit,"[35, 18]",sadness
tt3084114,movie,The Innocent,"[18, 53]",anger
tt3088882,movie,Upstairs Inferno,"[99, 36]",anger
tt3089840,movie,Watermarks: Three Letters from China,"[99, 18]",sadness
tt3096778,movie,Cássia Eller,"[-1, 99, 10402]",joy
tt3098414,movie,Jara Brishtite Bhijechhilo,[18],joy
tt3106046,movie,Being There,"[12, 99, -1]",joy
tt3109366,movie,Rise of the Eco-Warriors,"[28, 12, 99]",joy
tt3111336,movie,Despair Sessions,"[80, 18, 53]",anger
tt3119922,movie,Dossiê Jango,"[99, 36]",sadness
tt3121710,movie,Not My Life,[99],anger
tt3121724,movie,Boy 23 - The Forgotten Boys of Brazil,[99],anger
tt3124456,movie,Memories,"[9648, 53]",sadness
tt3126902,movie,Chasing Yesterday,"[35, 18, 10751]",joy
tt3133538,movie,Pitruroon,"[18, 10751, 9648]",sadness
tt3134910,movie,Travis: A Soldier's Story,"[99, 18, 10751]",sadness
tt3144804,movie,Ilampuyal,"[28, 10749]",anger
tt3149612,movie,Her Aim Is True,"[-1, 99, 36]",joy
tt3153634,movie,Hope,[18],sadness
tt3154406,movie,"The Old, the Young & the Sea","[28, 12, -1]",joy
tt3154822,movie,The Audience,"[-1, 18]",joy
tt3163908,movie,Veil of Tears,"[99, 18, -1]",anger
tt3168514,movie,12 Menit,"[18, 10751, 10402]",sadness
tt3169652,movie,Aa Dinagalu,"[80, 18, 10749]",anger
tt3170622,movie,Acceptance,[18],joy
tt3170832,movie,Room,"[18, 53]",joy
tt3176284,movie,All About Ann: Governor Richards of the Lone Star State,"[35, 99, 36]",anger
tt3178292,movie,A: Film by Upendra,[18],anger
tt3178822,movie,Ruins,[99],anger
tt3180664,movie,Yajamana,"[18, 10751]",sadness
tt3181962,movie,The Last Shepherd,"[12, 35, 14]",fear
tt3182558,movie,Class Dismissed,"[99, 10751]",anger
tt3185772,movie,The Wolf and the Goat,"[28, 80, 53]",anger
tt3189256,movie,Om,"[28, 80, 18]",sadness
tt3197528,movie,Popovich and the Voice of the Fabled American West,"[35, 10751, 37]",anger
tt3198958,movie,The American Nurse,"[-1, 99, -1]",joy
tt3202972,movie,Gombegala Love,"[18, 10749]",joy
tt3208484,movie,Anumati,[18],sadness
tt3209716,movie,Foals Live at the Royal Albert Hall,[10402],joy
tt3212916,movie,"The Sun, the Moon, & the Hurricane","[18, 10749]",joy
tt3213866,movie,Winter at Westbeth,[99],sadness
tt3214218,movie,Local Kung Fu,"[28, 35]",anger
tt3214592,movie,Bound: Africans versus African Americans,"[99, 18, 10751]",anger
tt3222946,movie,Wembley - Football Is Coaming Hoam,"[99, -1]",anger
tt3223822,movie,Oil & Water,"[-1, 99, -1]",joy
tt3224254,movie,National Theatre Live: Othello,[18],anger
tt3225948,movie,"Gahan Wilson: Born Dead, Still Weird",[99],anger
tt3232158,movie,Sleepless Night in Paris,[10749],fear
tt3233548,movie,The Rolling Stones: Sweet Summer Sun - Hyde Park Live,"[99, 10402]",joy
tt3238168,movie,Limo Ride,"[35, 99]",anger
tt3246158,movie,Conversations on Serious Topics,"[99, 18, 10751]",joy
tt3246410,movie,Dogtown Redemption,"[-1, 99, 36]",joy
tt3247902,movie,Journey to the 100 Man Fight: The Judd Reid Story,"[28, 99, -1]",joy
tt3248020,movie,David Cole Interviews Dr. Franciszek Piper,"[99, 36]",anger
tt3249794,movie,Restoring Tomorrow,[99],joy
tt3253182,movie,The Power of Shakti,"[28, 12, 18]",joy
tt3259484,movie,Pop Meets the Void,"[35, 14, 10402]",fear
tt3263378,movie,El Gallo,"[28, 80, 18]",anger
